name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
la paz mexico,2016-12-12,29,5.1,16,28.2,4,15.9,6,55.9,0,0,0,,0,0,21.6,12.2,6.5,1012.4,52.4,11.2,225.8,19.5,8,,2016-12-12T07:00:32,2016-12-12T17:59:12,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-13,29,3.1,14.5,27.8,3.1,14.4,5,57.8,0,0,0,,0,0,,22.3,295.3,1012.2,21.3,10,233.2,20,8,,2016-12-13T07:01:07,2016-12-13T17:59:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2016-12-14,28,6,15.7,26.8,3.3,15.3,3.9,49,0,0,0,,0,0,,13,345.3,1013.7,11.7,13.4,236.9,20.3,8,,2016-12-14T07:01:41,2016-12-14T17:59:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-15,22.5,4.1,14.5,22.5,4.1,14.4,8.2,68.3,0.458,100,4.17,rain,0,0,,22.3,138.1,1015.8,73.2,9.2,170.2,14.6,7,,2016-12-15T07:02:15,2016-12-15T18:00:22,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2016-12-16,24.3,8.5,14.8,24.3,6.3,14.6,9.6,74,4.992,100,16.67,rain,0,0,,14.5,293.4,1014.4,63.9,8.8,204.2,17.5,8,,2016-12-16T07:02:48,2016-12-16T18:00:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-17,28,8,16.3,27.6,7.4,16.2,9.8,68.7,0,0,0,,0,0,,36,187.1,1011.6,28.1,8.5,215.4,18.5,8,,2016-12-17T07:03:21,2016-12-17T18:01:14,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-18,28,8.1,16.1,27.6,6.8,16,9,65.5,0.041,100,8.33,rain,0,0,,17,339.5,1012.4,58,10.1,155.7,13.4,6,,2016-12-18T07:03:53,2016-12-18T18:01:41,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-19,28,6.1,15.2,27.1,4.5,15.1,7.9,65.3,0,0,0,,0,0,18,22.3,358.2,1016.3,48.7,9.4,230,19.8,8,,2016-12-19T07:04:25,2016-12-19T18:02:09,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2016-12-20,27,6.9,15.6,26.6,5.2,15.5,8,63,0.1,100,4.17,rain,0,0,33.5,19.8,8.9,1018.9,29.2,14.2,226.1,19.6,8,,2016-12-20T07:04:56,2016-12-20T18:02:38,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-21,21.9,5.1,13.6,21.9,3.3,13.2,5.1,61.7,0,0,0,,0,0,,22.3,346.8,1016.8,15.1,11.7,232.5,20,8,,2016-12-21T07:05:26,2016-12-21T18:03:08,0.78,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-22,24.2,-1,13.5,24.2,-1,13.1,4,59.5,0,0,0,,0,0,,18.9,22.2,1015.9,0.7,11.6,238.4,20.6,9,,2016-12-22T07:05:55,2016-12-22T18:03:39,0.82,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-23,22.2,1.1,12.1,22.2,-0.3,11.6,3.9,62.2,0,0,0,,0,0,,20.5,170.6,1015.3,2.7,9.6,236.3,20.4,8,,2016-12-23T07:06:24,2016-12-23T18:04:10,0.87,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-24,28,0.1,13.2,26.9,0.1,12.9,2.9,56.2,0,0,0,,0,0,,16.6,134.3,1012.9,3.4,8.4,239.2,20.7,9,,2016-12-24T07:06:51,2016-12-24T18:04:42,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-25,26,2.1,13.9,26,-0.2,13.8,3,51.4,0,0,0,,0,0,40.7,18.4,148.7,1013.9,15.6,10.4,234.5,20.2,8,,2016-12-25T07:07:18,2016-12-25T18:05:15,0.94,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,MMCB,76680099999,remote,76683099999,MMMX,76675099999,76685099999,MMTO"
la paz mexico,2016-12-26,30,8.1,15.4,28.1,6.8,15.3,4.4,51.5,0,0,0,,0,0,,14.8,309.8,1014.1,30.2,12.3,232.7,20,8,,2016-12-26T07:07:44,2016-12-26T18:05:48,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-27,24.9,2.1,14.5,24.9,2.1,14.3,5.7,59.2,0,0,0,,0,0,,16.7,49.2,1015.5,29.9,11.7,223,19.4,8,,2016-12-27T07:08:09,2016-12-27T18:06:22,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-28,28,6.1,14.9,27.1,4.6,14.7,7,63.3,0,0,0,,0,0,,18.4,7.7,1014.5,33.2,10.4,234.8,20.2,8,,2016-12-28T07:08:33,2016-12-28T18:06:57,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-29,24.1,1.1,13.9,24.1,1.1,13.9,5.4,61.9,0,0,0,,0,0,21.6,29.5,357.7,1015,34.8,12.1,237.3,20.4,8,,2016-12-29T07:08:56,2016-12-29T18:07:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-30,23,8.1,14,23,5.1,13.5,6.5,62.8,0.3,100,12.5,rain,0,0,28.8,22.3,342.3,1016.3,50.6,14.6,225.8,19.5,8,,2016-12-30T07:09:18,2016-12-30T18:08:08,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2016-12-31,21.7,4.5,13.7,21.7,4.5,13.5,5.6,62,0,0,0,,0,0,,14.8,251.2,1013.7,32.2,12.1,234.2,20.1,8,,2016-12-31T07:09:39,2016-12-31T18:08:44,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-01,22.1,0.1,12.6,22.1,0.1,12.5,5.4,64.2,0,0,0,,0,0,27.7,22.3,206,1012,26.8,7.1,229.7,19.8,8,,2017-01-01T07:09:58,2017-01-01T18:09:20,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,MMTO,76675099999,76685099999,MMMX"
la paz mexico,2017-01-02,25.5,-0.9,13.9,25.5,-0.9,13.7,2.3,53.1,0,0,0,,0,0,,13,28.3,1012.3,24.9,11.4,234.4,20.1,8,,2017-01-02T07:10:17,2017-01-02T18:09:57,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-03,25,1.1,13.5,25,1.1,13.2,2.7,52.5,0,0,0,,0,0,,14.8,333.5,1012,41.7,10.9,235.6,20.2,8,,2017-01-03T07:10:35,2017-01-03T18:10:34,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-04,27,2.1,15.1,26.3,2.1,14.9,2.5,48,0,0,0,,0,0,,13,263.9,1011.6,18.8,12.7,241.6,20.9,9,,2017-01-04T07:10:52,2017-01-04T18:11:12,0.18,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-05,25.7,1,16.3,25.7,-2.4,16.1,2.9,44.3,0,0,0,,0,0,,16.5,230.2,1010,4.3,13.9,238.9,20.9,9,,2017-01-05T07:11:08,2017-01-05T18:11:50,0.23,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-06,25.5,3.1,15.5,25.5,3.1,15.4,5.4,55.8,0,0,0,,0,0,,22.3,152.8,1007.8,8.5,9.5,232,20.1,8,,2017-01-06T07:11:22,2017-01-06T18:12:29,0.28,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-07,28,4.6,14.7,27.2,2.8,14.5,6.8,62.8,0,0,0,,0,0,,22.3,111.9,1014.5,15.9,8.8,218,18.8,8,,2017-01-07T07:11:35,2017-01-07T18:13:07,0.35,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-08,21.9,4.9,11.4,21.9,2.2,10.5,2.9,59.9,0,0,0,,0,0,,18.4,56,1021.8,20.6,9.9,240.7,20.8,9,,2017-01-08T07:11:47,2017-01-08T18:13:46,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-09,21.5,-2,10.8,21.5,-2,10,0.8,57.3,0,0,0,,0,0,,18.4,81.6,1022.2,12.7,8.7,248.9,21.4,9,,2017-01-09T07:11:58,2017-01-09T18:14:25,0.44,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-10,22.5,0.1,11.7,22.5,-2.5,11.4,0.9,54.1,0,0,0,,0,0,,10.7,310.6,1017.5,4.8,12,244.2,21.2,9,,2017-01-10T07:12:08,2017-01-10T18:15:04,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-11,27,-0.9,14,26.1,-0.9,13.7,1.3,47.3,0,0,0,,0,0,37.1,17.8,93.2,1013.9,38.1,12.1,208.7,18,7,,2017-01-11T07:12:16,2017-01-11T18:15:43,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-12,28,0.1,13.3,26.6,-2.5,13.2,0.5,47.6,0,0,0,,0,0,,11.2,8.2,1013.7,19.3,12,243.5,21,9,,2017-01-12T07:12:24,2017-01-12T18:16:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-13,23.4,7,14,23.4,5.3,13.8,-0.4,40.4,0,0,0,,0,0,,25.6,27.1,1015.4,15.1,13.3,246.7,21.3,9,,2017-01-13T07:12:30,2017-01-13T18:17:01,0.51,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2017-01-14,22.7,3.5,11.8,22.7,1.9,11.4,1.5,54.4,0,0,0,,0,0,,16.2,60.1,1017.1,29.7,10,252.5,21.9,9,,2017-01-14T07:12:34,2017-01-14T18:17:40,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-15,23,2.1,12.6,23,2.1,12.3,1.4,51.3,0,0,0,,0,0,,13,336.1,1014.2,19.8,10.8,249.1,21.6,9,,2017-01-15T07:12:38,2017-01-15T18:18:19,0.56,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMTO"
la paz mexico,2017-01-16,23.3,2.1,13.3,23.3,2.1,13.2,3,52.3,0,0,0,,0,0,,24.1,170.5,1012.1,15.1,11,240.6,20.7,9,,2017-01-16T07:12:40,2017-01-16T18:18:58,0.6,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-17,26,2,13.8,26,-1.2,13.6,4.7,57.2,0,0,0,,0,0,,18.4,195.5,1011.5,36.3,10.7,237.1,20.5,9,,2017-01-17T07:12:41,2017-01-17T18:19:37,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-18,25,2.1,14,25,0.6,13.8,5.1,59.1,0,0,0,,0,0,,28.8,118.9,1012.9,4.7,11,245.3,21.2,9,,2017-01-18T07:12:40,2017-01-18T18:20:16,0.69,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-19,22.9,-1,14,22.9,-1,14,3.2,53.2,0,0,0,,0,0,,18.6,183.3,1011.3,59.5,12.7,245,21.2,9,,2017-01-19T07:12:39,2017-01-19T18:20:54,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-20,23,4.1,14,23,2.9,13.9,3.1,52.5,0,0,0,,0,0,28.8,27.7,212.5,1008.9,35.4,15.8,247.7,21.4,9,,2017-01-20T07:12:36,2017-01-20T18:21:33,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-21,24.3,2.1,14.5,24.3,1.7,14.4,2.1,49.3,0,0,0,,0,0,,25.9,232.9,1011.5,21.3,16.1,243.8,21,9,,2017-01-21T07:12:31,2017-01-21T18:22:11,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2017-01-22,26.8,1.1,12.9,25.6,-0.6,12.5,-1.2,46.4,0,0,0,,0,0,,22.3,316.9,1011.8,0,13.7,262.3,22.7,9,,2017-01-22T07:12:26,2017-01-22T18:22:49,0.87,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-23,24.6,1.1,13.3,24.6,-1,12.7,-3.6,37,0,0,0,,0,0,,24.1,289.1,1011.9,1.6,12.5,263.9,22.9,9,,2017-01-23T07:12:19,2017-01-23T18:23:26,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,MMTO,76675099999"
la paz mexico,2017-01-24,22.9,2,13.2,22.9,2,13.1,1.7,48.7,0,0,0,,0,0,,29.5,166.3,1011.4,4,11,255.1,21.9,9,,2017-01-24T07:12:11,2017-01-24T18:24:03,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2017-01-25,26,0.1,14.5,26,-1.7,14.3,4.5,55.4,0,0,0,,0,0,,27.7,192.5,1011.6,1.7,11.2,257.3,22.2,9,,2017-01-25T07:12:01,2017-01-25T18:24:40,0.97,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-26,27.2,1.1,15.6,26.3,1.1,15.3,4.1,51.9,0,0,0,,0,0,,25.9,156.7,1011.7,0,10.3,264.1,22.8,9,,2017-01-26T07:11:51,2017-01-26T18:25:17,0.99,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-27,26.3,2.1,15,26.3,2.1,14.9,1.1,43.8,0,0,0,,0,0,,20.5,135.2,1011.4,0.5,11.7,263.4,22.9,9,,2017-01-27T07:11:39,2017-01-27T18:25:53,1,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-28,25.3,2.1,13.5,25.3,0.4,13.3,2.1,51.6,0,0,0,,0,0,21.6,31.7,123.9,1012,1.4,11.3,258.9,22.4,9,,2017-01-28T07:11:26,2017-01-28T18:26:29,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-29,21.5,5,11.9,21.5,4.5,11.7,4.4,62.7,0,0,0,,0,0,,29.5,144.9,1017.1,36.6,8.5,252,21.6,9,,2017-01-29T07:11:11,2017-01-29T18:27:05,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,76681099999,MMPB,MMCB,76680099999,76685099999,76675099999,MMTO"
la paz mexico,2017-01-30,22.6,2,12.7,22.6,-0.3,12.1,3.3,57,0,0,0,,0,0,,18.4,166.1,1017.2,35.1,10.5,260.8,22.6,9,,2017-01-30T07:10:56,2017-01-30T18:27:40,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2017-01-31,23.9,1.1,13,23.9,1.1,12.7,3,55.2,0,0,0,,0,0,21.6,15.1,208.2,1013.8,35.5,8.4,257.5,22.3,9,,2017-01-31T07:10:39,2017-01-31T18:28:14,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2017-02-01,24.1,3.1,14.7,24.1,3.1,14.7,4,52.3,0,0,0,,0,0,21.6,19.1,186,1012,36.2,9.4,255.6,22.1,9,,2017-02-01T07:10:21,2017-02-01T18:28:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2017-02-02,22.6,4,14.4,22.6,4,14.2,3.6,52.8,0.049,100,4.17,rain,0,0,,25,347.6,1012.7,30.9,11,259,22.4,9,,2017-02-02T07:10:01,2017-02-02T18:29:22,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
