name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
la paz mexico,2012-12-21,21.3,3.9,11.7,21.3,-1,10.9,3.1,59.1,0,0,0,,,,25.2,27,54.9,1016.5,40.3,10.3,232.5,19.9,8,,2012-12-21T07:05:25,2012-12-21T18:03:07,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2012-12-22,22.4,1.1,11.5,22.4,1.1,11.1,2.5,58.1,0,0,0,,,,,27.7,71.2,1016,23,9.7,236.2,20.2,8,,2012-12-22T07:05:54,2012-12-22T18:03:37,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2012-12-23,23.7,0.1,12.8,23.7,-3.1,12.6,2.3,54,0,0,0,,,,,27.7,171.7,1013.9,9.8,10,236.7,20.5,8,,2012-12-23T07:06:23,2012-12-23T18:04:09,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2012-12-24,23.8,0.1,12.6,23.8,-2.5,12.4,1.6,51.8,0,0,0,,,,21.6,27.7,153.8,1010.4,24.6,10.5,234.9,20.2,8,,2012-12-24T07:06:50,2012-12-24T18:04:41,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999"
la paz mexico,2012-12-25,23.2,-0.9,12.4,23.2,-4.3,12.3,2.9,58.4,0,0,0,,,,,18.4,128.5,1010.9,47.9,8.2,230.5,19.9,8,,2012-12-25T07:07:17,2012-12-25T18:05:14,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76727099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2012-12-26,21.7,0.1,12.4,21.7,0.1,12.3,3.4,58.2,0,0,0,,,,,29.5,163.9,1009.5,30.5,11.6,228.6,19.8,8,,2012-12-26T07:07:43,2012-12-26T18:05:47,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2012-12-27,22.5,1,12.7,22.5,-1.4,12.6,2.9,55.3,0,0,0,,,,,25.2,140.6,1009.3,43.6,12,233.9,20,8,,2012-12-27T07:08:08,2012-12-27T18:06:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2012-12-28,23.3,4.1,13.3,23.3,4.1,13.2,2.9,54.2,0,0,0,,,,,27.7,153.9,1008.5,43.1,14.5,220.6,19,8,,2012-12-28T07:08:32,2012-12-28T18:06:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999"
la paz mexico,2012-12-29,22.4,0.1,12.2,22.4,0.1,11.9,1.9,53,0.1,100,4.17,rain,,,44.3,29.5,113.2,1012.8,38.3,10.2,234.3,20.1,8,,2012-12-29T07:08:56,2012-12-29T18:07:31,0.51,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"76681099999,76675399999,76679399999,76727099999,76680099999,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2012-12-30,22.7,2.1,12.7,22.7,0.6,12.4,3.3,57.9,0,0,0,,,,,27.7,157.3,1016.9,33.2,14.8,234.6,20.1,8,,2012-12-30T07:09:18,2012-12-30T18:08:07,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2012-12-31,23.5,2.1,13.6,23.5,2.1,13.5,5,60.1,0,0,0,,,,,27.7,176,1015.4,64.8,15.3,185.1,16,7,,2012-12-31T07:09:39,2012-12-31T18:08:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,76727099999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-01,22.8,0.1,11.8,22.8,0.1,11.8,4.1,63.3,0,0,0,,,,,25.9,150.8,1012.5,52.7,12,171.6,14.7,7,,2013-01-01T07:09:59,2013-01-01T18:09:20,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2013-01-02,18.1,3.1,12.3,18.1,3.1,12.2,6.1,67.3,0.516,100,12.5,rain,,,,29.5,164,1012.5,79.7,14.2,94.2,8,4,,2013-01-02T07:10:18,2013-01-02T18:09:57,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,MMCB,76680099999,76685099999,76675099999"
la paz mexico,2013-01-03,20.7,4.1,13.1,20.7,4.1,13,6.2,65.9,0,0,0,,,,,31.3,161.8,1011.9,60.2,14.4,196.1,16.9,7,,2013-01-03T07:10:36,2013-01-03T18:10:34,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-04,21.8,4.1,13.1,21.8,4.1,13.1,6.1,66,0,0,0,,,,,18.5,128.9,1013.9,68,9.8,139.9,12.1,6,,2013-01-04T07:10:53,2013-01-04T18:11:12,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-05,23.2,1.1,12.7,23.2,-0.6,12.5,5.5,65.5,0.04,100,4.17,rain,,,,11.3,94.3,1014.3,51.9,9.5,225.8,19.4,8,,2013-01-05T07:11:08,2013-01-05T18:11:50,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76727099999,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2013-01-06,23.9,2.1,13.3,23.9,2.1,13.1,5.4,62.8,0.302,100,4.17,rain,,,21.6,23,46.7,1013.9,40.2,10.3,226.2,19.4,8,,2013-01-06T07:11:23,2013-01-06T18:12:28,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2013-01-07,22.3,1.1,12.7,22.3,1.1,12.6,5.4,65.8,0,0,0,,,,,22.3,119.2,1012.2,45.7,10.3,236,20.2,8,,2013-01-07T07:11:36,2013-01-07T18:13:07,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-08,21.7,3.1,14.9,21.7,3.1,14.9,5.9,57.6,0.143,100,4.17,rain,,,46.4,35.3,166.3,1008.2,70.8,17.2,140.2,12.2,5,,2013-01-08T07:11:48,2013-01-08T18:13:46,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-09,21.9,7.1,15.1,21.9,5.3,15,6.2,58,0.572,100,4.17,rain,,,,35.3,164.6,1008.8,54.4,18.3,224.9,19.5,8,,2013-01-09T07:11:59,2013-01-09T18:14:25,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999"
la paz mexico,2013-01-10,24.9,2.1,14.5,24.9,2.1,14.3,3.8,53.8,0,0,0,,,,,18.4,127.1,1011.5,14.8,13.5,241.8,21,9,,2013-01-10T07:12:09,2013-01-10T18:15:04,0.99,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76675099999,76685099999,MMMX"
la paz mexico,2013-01-11,24.5,1.1,14,24.5,1.1,13.8,4.2,56.9,0,0,0,,,,,20.5,153.7,1010.1,32.5,10.9,238.8,20.7,9,,2013-01-11T07:12:17,2013-01-11T18:15:43,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,remote,76683099999,MMMX,76685099999,76675099999"
la paz mexico,2013-01-12,26.2,4.1,15.5,26.2,4.1,15.5,5.9,55.6,0,0,0,,,,33.5,27.7,159.5,1009.2,44.1,11.8,238,20.5,8,,2013-01-12T07:12:24,2013-01-12T18:16:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-13,28,5.6,14.9,26.8,4.4,14.7,5.1,56.6,0,0,0,,,,18,22,198.4,1008.7,21.9,13.7,214.1,18.6,7,,2013-01-13T07:12:30,2013-01-13T18:17:01,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-14,24.9,1.1,15.8,24.9,1.1,15.8,4.8,51.1,0,0,0,,,,,24.1,147.9,1008.3,19.8,14.1,240.2,20.7,9,,2013-01-14T07:12:35,2013-01-14T18:17:40,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-15,24.1,5.1,14.7,24.1,5.1,14.7,5.4,58.2,0,0,0,,,,,18.4,114.2,1007.9,36.5,11.8,242.9,21.1,9,,2013-01-15T07:12:39,2013-01-15T18:18:19,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2013-01-16,22.9,8,15.2,22.9,7.5,15.1,5.6,55.8,0.014,100,4.17,rain,,,,24.1,136.6,1008,42.3,11.5,244.6,21.1,9,,2013-01-16T07:12:41,2013-01-16T18:18:58,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-17,18.7,5.1,11.9,18.7,5.1,11.6,1.3,50,0,0,0,,,,42.5,19.7,9.5,1013.9,63.3,12,174.7,15,6,,2013-01-17T07:12:42,2013-01-17T18:19:37,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2013-01-18,22.2,1.1,10.2,22.2,-0.6,9.5,-0.6,49.6,0,0,0,,,,,22.3,54.7,1018.2,78.5,12.7,232.3,20.2,9,,2013-01-18T07:12:41,2013-01-18T18:20:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2013-01-19,22.9,4.1,12.7,22.9,3.7,12.3,0.8,49,0,0,0,,,,,15.3,28.6,1016.6,55.4,505,225.8,19.5,8,,2013-01-19T07:12:40,2013-01-19T18:20:54,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-20,20.4,4.1,13.4,20.4,4.1,13.3,1.2,47.2,0,0,0,,,,,16.6,17,1014.6,79.6,12,170,14.5,6,,2013-01-20T07:12:37,2013-01-20T18:21:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-21,15.9,7.1,11.2,15.9,6.4,11,2.8,58.4,0.443,100,8.33,rain,,,,20.9,354.4,1014.3,96.2,10.7,110.9,9.5,4,,2013-01-21T07:12:32,2013-01-21T18:22:11,0.37,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76681099999,76726099999,76675399999,MMPB,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-22,17.7,7.1,12,17.7,7.1,12,5.1,64,0.61,100,8.33,rain,,,,20.5,348.8,1015,91.5,9.7,209.3,18,8,,2013-01-22T07:12:27,2013-01-22T18:22:48,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-23,17.9,3.1,11.6,17.9,2.9,11.4,5.1,67.9,0,0,0,,,,,16.7,342.1,1017.2,67.6,7.8,228.5,19.7,8,,2013-01-23T07:12:20,2013-01-23T18:23:26,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2013-01-24,20.4,1.1,12.9,20.4,1.1,12.7,2.8,56.1,0,0,0,,,,,19.6,30.4,1017.9,24.8,12.7,260.2,22.5,9,,2013-01-24T07:12:12,2013-01-24T18:24:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-25,23.4,2.8,11.8,23.4,0,11.4,1.2,56.1,0,0,0,,,,,18.4,27,1015.5,5.4,12,269.6,23.4,9,,2013-01-25T07:12:03,2013-01-25T18:24:40,0.49,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2013-01-26,23.1,-1.9,12.9,23.1,-1.9,12.7,-1.8,42.1,0,0,0,,,,,25.5,145.2,1014.8,0,13.2,265,22.9,9,,2013-01-26T07:11:52,2013-01-26T18:25:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999"
la paz mexico,2013-01-27,23.9,0.1,13.2,23.9,0.1,13.2,0.5,47.5,0,0,0,,,,,14.8,116.6,1013.9,2.7,13,262.3,22.7,9,,2013-01-27T07:11:40,2013-01-27T18:25:53,0.5,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,MMMX,76675099999"
la paz mexico,2013-01-28,23.5,3.1,14.4,23.5,3.1,14.3,3.6,52.2,0,0,0,,,,,20.5,151.4,1013.1,17.4,13.2,258,22.3,9,,2013-01-28T07:11:27,2013-01-28T18:26:29,0.51,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,remote,76683099999,MMMX,76681099999,MMPB,MMCB,76680099999,76685099999,76675099999"
la paz mexico,2013-01-29,23.3,2.1,13.7,23.3,-0.2,13.5,2.2,50.4,0,0,0,,,,,20.2,197.8,1010.7,2.7,13.3,261.5,22.7,9,,2013-01-29T07:11:13,2013-01-29T18:27:05,0.53,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2013-01-30,23.9,-0.9,14,23.9,-4.3,13.7,-2.8,38,0,0,0,,,,,22.3,2.7,1010.3,21,13.7,265.9,23.1,9,,2013-01-30T07:10:57,2013-01-30T18:27:40,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-01-31,25.1,0.1,13.4,25.1,-2.5,13.1,1,48.1,0,0,0,,,,,20.5,131.2,1010.8,13.5,10.3,265.4,22.9,9,,2013-01-31T07:10:40,2013-01-31T18:28:14,0.6,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76685099999,76675099999"
la paz mexico,2013-02-01,26,2.1,15.6,26,2.1,15.5,1.2,43.7,0,0,0,,,,,26,8.5,1012.3,7.5,9.5,267.1,23.2,9,,2013-02-01T07:10:22,2013-02-01T18:28:48,0.64,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-02-02,26.6,1.1,14.9,26.6,1.1,14.8,0.7,44.8,0,0,0,,,,,25.3,13,1012.6,0.8,13.3,267.6,23.2,9,,2013-02-02T07:10:03,2013-02-02T18:29:22,0.69,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76683099999,76675099999,MMMX,76685099999"
la paz mexico,2013-02-03,24,0.1,13.4,24,0.1,13.4,-0.7,43.7,0,0,0,,,,,27.7,252.6,1013.6,13.2,13.7,268.1,23.2,9,,2013-02-03T07:09:42,2013-02-03T18:29:55,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2013-02-04,24.3,0.1,13.1,24.3,-0.7,12.9,3.5,55.8,2.851,100,8.33,rain,,,,26.2,259,1010.3,37.7,12.8,261.4,22.7,9,,2013-02-04T07:09:21,2013-02-04T18:30:28,0.81,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,76683099999,76685099999,76675099999,MMMX"
