name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
la paz mexico,2006-12-11,21.4,4.1,13.4,21.4,2.2,13.3,2.6,52.4,0,0,0,,,,,14.7,1.4,1015.7,24.9,16,,,,,2006-12-11T06:59:38,2006-12-11T17:58:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-12,20.4,5.1,13.3,20.4,4.2,13.2,2.8,52.5,0,0,0,,,,,20.5,76.3,1015.5,25,13.8,,,,,2006-12-12T07:00:13,2006-12-12T17:59:00,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-13,20.8,5.1,13.5,20.8,3.7,13.4,3.4,55.7,0,0,0,,,,,17.9,184.4,1014.5,16.3,17.2,,,,,2006-12-13T07:00:48,2006-12-13T17:59:22,0.8,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-14,20.5,4.7,12.6,20.5,2.3,12.2,3.1,57.6,0,0,0,,,,,27.7,117.5,1012.7,32.9,14.7,,,,,2006-12-14T07:01:23,2006-12-14T17:59:45,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-15,20.9,5.7,14.1,20.9,5.7,14,3,50.5,0,0,0,,,,,19.9,100.2,1011,15.8,16.2,,,,,2006-12-15T07:01:57,2006-12-15T18:00:08,0.88,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-16,22,4.7,12.5,22,3.1,12.1,3.1,57.8,0,0,0,,,,,20.4,85.7,1013,38.6,15.8,,,,,2006-12-16T07:02:31,2006-12-16T18:00:33,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-17,22.9,4.8,14.1,22.9,2.6,13.9,3,50.9,0,0,0,,,,,18.1,92.3,1013.7,56.5,13,,,,,2006-12-17T07:03:04,2006-12-17T18:00:59,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-18,24.1,6.1,15.6,24.1,5.1,15.5,3.7,49.5,0,0,0,,,,,20,43,1013.1,7.6,12.1,,,,,2006-12-18T07:03:37,2006-12-18T18:01:26,0.98,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-19,22.9,6.3,14.9,22.9,4.5,14.7,3.7,50.6,0,0,0,,,,,16.4,42.5,1012.8,71.7,8.9,,,,,2006-12-19T07:04:08,2006-12-19T18:01:53,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-20,23.4,7.1,14.7,23.4,6,14.6,6.2,60.1,0,0,0,,,,,23,91.3,1011.2,47.7,9.6,,,,,2006-12-20T07:04:40,2006-12-20T18:02:22,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-21,23.3,3.1,15,23.3,2.9,14.9,5.9,58,0,0,0,,,,,23.8,107.9,1010.7,69.4,12.1,,,,,2006-12-21T07:05:10,2006-12-21T18:02:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-22,21.9,7.7,15.2,21.9,5.4,15,5,53.4,0,0,0,,,,,24.2,160,1009.9,41,16.6,,,,,2006-12-22T07:05:40,2006-12-22T18:03:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-23,20.9,0.1,14.6,20.9,-1.7,14.5,4.9,54.6,0,0,0,,,,,38,158.1,1009.9,16.9,22.3,,,,,2006-12-23T07:06:09,2006-12-23T18:03:52,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-24,21.1,7.1,14.2,21.1,5.3,13.9,1.2,44.6,0,0,0,,,,,25.7,149.5,1008.9,15.1,22.5,,,,,2006-12-24T07:06:37,2006-12-24T18:04:24,0.09,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-25,21.2,2.5,11.3,21.2,0.7,10.8,-3.4,44,0,0,0,,,,,16.6,8.6,1015.5,11.9,13,,,,,2006-12-25T07:07:04,2006-12-25T18:04:56,0.13,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-26,19.7,-0.3,9.6,19.7,-3.3,8.7,-7.2,35.7,0,0,0,,,,,14.8,41.7,1017.7,0.3,12.8,,,,,2006-12-26T07:07:31,2006-12-26T18:05:29,0.19,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-27,21.3,-0.2,10.5,21.3,-2,10.1,-6.8,33.6,0,0,0,,,,,19.6,76.7,1016.3,16,9.5,,,,,2006-12-27T07:07:56,2006-12-27T18:06:03,0.24,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-28,21.1,6,12.6,21.1,6,12.6,-4.2,34.1,0,0,0,,,,,33,135.6,1013.3,0,17.7,,,,,2006-12-28T07:08:21,2006-12-28T18:06:38,0.3,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-29,22.3,6.6,14,22.3,4.8,13.8,-0.2,39.4,0,0,0,,,,,30.5,128.6,1010.9,1.7,22.1,,,,,2006-12-29T07:08:45,2006-12-29T18:07:13,0.36,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-30,23.8,1.1,14.4,23.8,1.1,14.3,2.9,51,0,0,0,,,,,25.9,153.1,1011,12.9,22.6,,,,,2006-12-30T07:09:07,2006-12-30T18:07:48,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76683099999,76685099999,76675099999"
la paz mexico,2006-12-31,22.8,6.1,14.8,22.8,5.1,14.8,4.8,54.5,0,0,0,,,,,12.3,337.4,1011.5,59.8,17.4,,,,,2006-12-31T07:09:29,2006-12-31T18:08:24,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999"
la paz mexico,2007-01-01,22.1,8.1,14,22.1,8.1,14,7.3,66.2,0,0,0,,,,,25.7,193.8,1012.3,81.2,8.1,,,,,2007-01-01T07:09:50,2007-01-01T18:09:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-02,20.9,2.1,12.8,20.9,2.1,12.3,5.3,66.1,0,0,0,,,,,25.9,133.2,1013.3,59.5,13.3,,,,,2007-01-02T07:10:09,2007-01-02T18:09:37,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-03,22.9,7,14.1,22.9,5.5,13.9,5.5,61.1,0,0,0,,,,,29.8,124.7,1012.6,80,16.3,,,,,2007-01-03T07:10:28,2007-01-03T18:10:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-04,23,4.1,16.1,23,4.1,16.1,4.2,48.8,0,0,0,,,,,20.7,117.2,1009.8,84,20.6,,,,,2007-01-04T07:10:45,2007-01-04T18:10:52,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-05,22.9,4.8,13.9,22.9,2.7,13.7,4.6,56.1,0,0,0,,,,,28.7,89.4,1009.2,41.6,14.7,,,,,2007-01-05T07:11:01,2007-01-05T18:11:30,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-06,25.1,7,16.6,25.1,7,16.6,4.7,50.6,0,0,0,,,,,21.6,93.1,1007.7,14.4,16.6,,,,,2007-01-06T07:11:17,2007-01-06T18:12:08,0.54,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-07,23.9,7.7,15.2,23.9,6.5,15.1,5.1,56.1,0,0,0,,,,,25,357.1,1009.8,20.3,10.7,,,,,2007-01-07T07:11:31,2007-01-07T18:12:47,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-08,23.9,10.8,15.3,23.9,10.8,15.3,6,55.6,0,0,0,,,,,25.9,4.1,1013.1,82.6,15,,,,,2007-01-08T07:11:43,2007-01-08T18:13:25,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-09,19.1,3.1,12.4,19.1,3.1,12,5.1,63.7,0,0,0,,,,,22.3,0,1015.9,72.9,12.5,,,,,2007-01-09T07:11:55,2007-01-09T18:14:04,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-01-10,20.9,0.1,11.5,20.9,-1.7,10.6,2.8,60.5,0,0,0,,,,,16.6,62.2,1017,37.5,11.6,,,,,2007-01-10T07:12:05,2007-01-10T18:14:43,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-11,22.4,5.8,14.3,22.4,5,14.1,3.7,53.7,0,0,0,,,,,25.9,103.9,1012.6,50.2,11.3,,,,,2007-01-11T07:12:14,2007-01-11T18:15:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-01-12,23,6.7,14.9,23,6,14.8,3.5,50.5,0,0,0,,,,,18.3,113.5,1012.4,18.2,17.5,,,,,2007-01-12T07:12:22,2007-01-12T18:16:01,0.8,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-13,23.1,5.8,15.8,23.1,4.3,15.7,2.6,45.6,0,0,0,,,,,20.7,90.6,1011.1,29.3,15,,,,,2007-01-13T07:12:29,2007-01-13T18:16:40,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-01-14,24.3,7,15.7,24.3,7,15.6,3.6,49.2,0,0,0,,,,,23,86.8,1009.6,25.9,13.4,,,,,2007-01-14T07:12:34,2007-01-14T18:17:20,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-15,24.3,2.1,14.9,24.3,2.1,14.8,4.6,54.7,0,0,0,,,,,30.1,20,1009.4,26.4,11.4,,,,,2007-01-15T07:12:39,2007-01-15T18:17:59,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-16,25.3,4.1,15.1,25.3,2.2,14.8,5.9,59,0,0,0,,,,,29.5,152.4,1012.2,28.7,14.5,,,,,2007-01-16T07:12:41,2007-01-16T18:18:38,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-01-17,22.9,6.4,15.3,22.9,4.6,14.9,5.7,57.6,0,0,0,,,,,18.6,94.7,1013.1,22.5,20.2,,,,,2007-01-17T07:12:43,2007-01-17T18:19:17,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-01-18,23,3.1,15.9,23,3.1,15.9,4.2,50.6,0,0,0,,,,,21.6,92.3,1013.8,9.2,16.8,,,,,2007-01-18T07:12:43,2007-01-18T18:19:55,1,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-19,22.3,6.8,13.8,22.3,5.5,13.5,2.1,47.9,0,0,0,,,,,37.1,115.4,1012.6,8.4,16.6,,,,,2007-01-19T07:12:42,2007-01-19T18:20:34,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-20,22.1,8.1,14.3,22.1,8.1,14.3,2.3,45.8,0,0,0,,,,21.6,20.4,122.2,1010.3,10,16.2,,,,,2007-01-20T07:12:40,2007-01-20T18:21:12,0.01,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-21,22.9,8.6,15.6,22.9,8.6,15.6,6,55.7,0,0,0,,,,,24.5,97.7,1008.6,25.3,15.4,,,,,2007-01-21T07:12:37,2007-01-21T18:21:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-22,23.3,10.6,16.5,23.3,10.6,16.5,5.5,51.2,0,0,0,,,,,16.6,15.4,1007.8,60.8,16.8,,,,,2007-01-22T07:12:32,2007-01-22T18:22:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-23,22.2,8.7,16.1,22.2,8.7,16.1,6,52.9,0,0,0,,,,18,21.1,125,1007.4,82.6,15,,,,,2007-01-23T07:12:26,2007-01-23T18:23:06,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-24,21.8,7.1,14.6,21.8,4.1,14.4,6.5,60.7,0.054,100,8.33,rain,,,,31.4,142.4,1008.4,75.3,16.5,,,,,2007-01-24T07:12:18,2007-01-24T18:23:44,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-01-25,21.7,8.9,14.3,21.7,7.9,14.2,7.1,64.2,0,0,0,,,,,20.4,347.1,1011.5,79.6,14.7,,,,,2007-01-25T07:12:10,2007-01-25T18:24:21,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-26,21.5,7.1,14.8,21.5,5.3,14.7,6.2,59.1,0,0,0,,,,,29.2,158.3,1010.4,75.3,17.2,,,,,2007-01-26T07:12:00,2007-01-26T18:24:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-27,14.9,9.8,12.2,14.9,8.8,12.1,7.4,73.5,7.338,100,41.67,rain,,,,20.5,226,1012.7,99.8,14.9,,,,,2007-01-27T07:11:48,2007-01-27T18:25:34,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-28,20,8.7,14,20,8.6,14,5.7,59.4,0,0,0,,,,,23.6,146.5,1013.1,53,14.7,,,,,2007-01-28T07:11:36,2007-01-28T18:26:10,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-29,22.1,3.1,12.5,22.1,3.1,12.1,5.5,66.8,0,0,0,,,,,24.1,121.8,1013.7,86.3,14.4,,,,,2007-01-29T07:11:22,2007-01-29T18:26:46,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-30,23.1,8.1,16.1,23.1,6,16.1,6.7,56.4,0.096,100,8.33,rain,,,,22.2,213.6,1010.4,69.5,20.6,,,,,2007-01-30T07:11:07,2007-01-30T18:27:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-01-31,24.8,10.3,16.7,24.8,10.3,16.7,6.3,54.6,0,0,0,,,,,23.6,155.2,1008.1,20,21.3,,,,,2007-01-31T07:10:51,2007-01-31T18:27:56,0.48,Clear,Partly cloudy throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-02-01,25.9,11.1,18.1,25.9,11.1,18.1,5.1,44.8,0,0,0,,,,,30.5,124.4,1004.8,80.8,22.2,,,,,2007-02-01T07:10:34,2007-02-01T18:28:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-02-02,25.3,13.2,18.4,25.3,13.2,18.4,3.6,39.3,0,0,0,,,,,20.4,98,1005.9,80.3,21.9,,,,,2007-02-02T07:10:15,2007-02-02T18:29:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-03,21.4,9.1,14.7,21.4,7,14.6,6.2,58.9,0.585,100,8.33,rain,,,,23.5,357.9,1009.4,93.5,15,,,,,2007-02-03T07:09:55,2007-02-03T18:29:38,0.51,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-04,17.1,9.9,12.4,17.1,7.1,12.1,7.7,75.6,4.414,100,25,rain,,,,25.9,103.2,1013.4,98.3,15.7,,,,,2007-02-04T07:09:34,2007-02-04T18:30:11,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-05,15.1,6.9,9.5,15.1,4.2,8.6,6.6,82.8,1.424,100,20.83,rain,,,,18.4,319,1018.1,92.5,10.7,,,,,2007-02-05T07:09:12,2007-02-05T18:30:44,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-06,21.4,2.1,11.3,21.4,0.6,11,5,69.7,0.069,100,4.17,rain,,,,17.5,7.8,1019,70.9,12.4,,,,,2007-02-06T07:08:49,2007-02-06T18:31:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-07,20.3,5.8,13.4,20.3,4.8,13.3,5,61.5,0,0,0,,,,,18.4,69,1014.9,58.2,13.7,,,,,2007-02-07T07:08:25,2007-02-07T18:31:48,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-02-08,21.1,7.8,15.2,21.1,6.8,15.1,4.3,51.5,0,0,0,,,,,14.5,59.2,1012.9,43.1,12.1,,,,,2007-02-08T07:07:59,2007-02-08T18:32:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-02-09,23.8,9.5,14.9,23.8,9.4,14.9,4.9,53.3,0.76,100,4.17,rain,,,18,19.9,333.8,1012.7,64.9,13.2,,,,,2007-02-09T07:07:32,2007-02-09T18:32:49,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-02-10,18.7,7.8,11.8,18.7,6.6,11.7,6.2,71.4,0.599,100,12.5,rain,,,,27.8,175,1013.8,49.2,13.3,,,,,2007-02-10T07:07:05,2007-02-10T18:33:19,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-11,25.3,3.8,13,25.3,2.6,12.7,2.9,57.3,0.071,100,4.17,rain,,,,14.9,99.9,1015.6,9.5,15.7,,,,,2007-02-11T07:06:36,2007-02-11T18:33:49,0.81,Rain,Clear conditions throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-12,25.8,6.1,14.7,25.8,4.1,14.6,2,47,0,0,0,,,,,27.7,226.8,1010.8,0.7,19.1,,,,,2007-02-12T07:06:06,2007-02-12T18:34:18,0.86,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-13,24.6,1.1,15.2,24.6,1.1,15,-0.5,41.6,0,0,0,,,,,22.3,69,1009.8,0.9,17.6,,,,,2007-02-13T07:05:35,2007-02-13T18:34:47,0.9,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-14,26,1.1,14.2,26,1.1,14.1,0,45.2,0,0,0,,,,,22.3,103.9,1007.9,0,15.7,,,,,2007-02-14T07:05:04,2007-02-14T18:35:15,0.94,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
la paz mexico,2007-02-15,26,-0.9,14.2,26,-2.8,14,-0.4,44.2,0,0,0,,,,,31.3,126.4,1008.4,3.9,16.5,,,,,2007-02-15T07:04:31,2007-02-15T18:35:42,0.97,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76675099999,76685099999"
la paz mexico,2007-02-16,24.5,-1.9,14.3,24.5,-4,14.1,1.6,46.8,0,0,0,,,,,29.5,127.4,1008.4,7.9,16,,,,,2007-02-16T07:03:57,2007-02-16T18:36:09,1,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,76683099999,76685099999,76675099999"
