name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
la paz mexico,2020-12-11,28,9,16.7,27.1,9,16.6,6.4,52.6,0.146,100,4.17,rain,0,0,37.1,18.4,99.6,1009.5,52.6,10.2,225.4,19.5,8,,2020-12-11T06:59:58,2020-12-11T17:58:52,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,76683099999,76675099999,MMTO,MMMX,76685099999"
la paz mexico,2020-12-12,23.8,5,15.2,23.8,5,15.1,7.5,63.8,0,0,0,,0,0,25.2,24.1,139.4,1010.1,57.8,9.5,203.9,17.5,7,,2020-12-12T07:00:34,2020-12-12T17:59:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76675099999,MMTO,MMMX,76685099999"
la paz mexico,2020-12-13,25,3.1,16.4,25,3.1,16.4,5.3,52.1,0,0,0,,0,0,,23,243.4,1010.1,19.2,14.7,229.8,19.9,8,,2020-12-13T07:01:09,2020-12-13T17:59:36,1,Clear,Clear conditions throughout the day.,clear-day,"76675399999,MMPB,76679399999,76680099999,MMCB,76683099999,MMMX,MMTO,76685099999,76675099999"
la paz mexico,2020-12-14,22.3,3,15.9,22.3,3,15.9,5.7,53,0,0,0,,0,0,39.6,21.5,93.7,1011.7,37.2,11.4,213.1,18.4,8,,2020-12-14T07:01:43,2020-12-14T17:59:59,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMMX,76675099999,76685099999,MMTO"
la paz mexico,2020-12-15,26,6,15.6,26,6,15.4,5.4,54.4,0,0,0,,0,0,21.6,19.1,229.4,1010.6,29.5,11.1,206.8,17.9,8,,2020-12-15T07:02:17,2020-12-15T18:00:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2020-12-16,26,2,15,26,2,15,6.4,59.5,0,0,0,,0,0,,15.9,121.4,1009.9,51.9,10.3,220.9,19.2,8,,2020-12-16T07:02:50,2020-12-16T18:00:49,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,MMMX,76675099999,76685099999,MMTO"
la paz mexico,2020-12-17,22.3,2.1,14.2,22.3,0.6,14,5.2,59.2,1.46,100,4.17,rain,0,0,,15.5,122.6,1012.3,46.7,9.6,215.6,18.7,8,,2020-12-17T07:03:23,2020-12-17T18:01:15,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76675099999,76685099999,MMTO"
la paz mexico,2020-12-18,23.1,3.1,14.7,23.1,0.5,14.6,5.2,55.9,0,0,0,,0,0,,18.3,96.6,1014.2,26.8,10.9,231.4,19.9,8,,2020-12-18T07:03:55,2020-12-18T18:01:42,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2020-12-19,23.7,7,15.9,23.7,7,15.8,6.2,55.9,0.954,100,8.33,rain,0,0,,15,357.5,1013.2,45.2,10.5,225,19.3,8,,2020-12-19T07:04:26,2020-12-19T18:02:10,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMTO,76685099999,MMMX"
la paz mexico,2020-12-20,23.9,9,15.9,23.9,7.3,15.8,4.9,50.4,0,0,0,,0,0,,16.6,47.3,1011.9,71,13,201,17.4,8,,2020-12-20T07:04:57,2020-12-20T18:02:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2020-12-21,22.3,8.7,15.4,22.3,7.3,15.3,6.9,60.9,0.117,100,4.17,rain,0,0,37.1,17.5,88.1,1013.4,65.1,8.1,188,16.2,7,,2020-12-21T07:05:27,2020-12-21T18:03:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMTO,76685099999,MMMX"
la paz mexico,2020-12-22,23.1,5.1,15.9,23.1,5.1,15.9,5.8,55.4,0,0,0,,0,0,18,14.8,22.8,1013,41.9,9.4,222.2,19.2,8,,2020-12-22T07:05:57,2020-12-22T18:03:40,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,MMMX,76685099999,76675099999"
la paz mexico,2020-12-23,23.9,6.1,15.2,23.9,5.1,15.2,6,58.1,0,0,0,,0,0,25.9,20.1,76.5,1012.4,29.3,8.3,225.5,19.5,8,,2020-12-23T07:06:25,2020-12-23T18:04:11,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2020-12-24,28,5.3,16.3,27.3,5.3,16.1,5.4,52.1,0,0,0,,0,0,21.6,21.1,51,1013.6,10.3,9.2,227.3,19.7,8,,2020-12-24T07:06:53,2020-12-24T18:04:43,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMMX,MMTO,76685099999,76675099999"
la paz mexico,2020-12-25,22.3,6,13.5,22.3,4.4,13.1,4.7,58.2,0,0,0,,0,0,21.6,20.5,32.8,1016.4,38.5,7.7,221.5,19.3,8,,2020-12-25T07:07:20,2020-12-25T18:05:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,MMMX,76675099999"
la paz mexico,2020-12-26,22.6,3.6,14.1,22.6,3.6,13.9,3.8,54.8,0,0,0,,0,0,36,16,57.6,1012.9,20.4,10.3,233.3,20.1,8,,2020-12-26T07:07:45,2020-12-26T18:05:50,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76675399999,76679399999,MMCB,76680099999,remote,76683099999,76675099999,MMMX,MMTO,76685099999"
la paz mexico,2020-12-27,21.3,3.4,13.6,21.3,3.4,13.5,-1.9,41.6,0,0,0,,0,0,,21.2,25.5,1011.6,0.3,13.8,240.2,20.7,9,,2020-12-27T07:08:10,2020-12-27T18:06:24,0.47,Clear,Clear conditions throughout the day.,clear-day,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMTO,MMMX,76675099999"
la paz mexico,2020-12-28,28,4,13.2,26.7,2,12.7,-3.5,34.7,0,0,0,,0,0,,14.8,86.1,1014.1,0.2,16.2,242.9,21,9,,2020-12-28T07:08:35,2020-12-28T18:06:58,0.49,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2020-12-29,22.5,-1,11.8,22.5,-3,11.4,-2.9,40.3,0,0,0,,0,0,32.4,19.8,91.7,1013.3,0.2,10.8,237.3,20.4,8,,2020-12-29T07:08:58,2020-12-29T18:07:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2020-12-30,21.1,8.1,13.8,21.1,5.8,13.6,2.5,48.1,0.2,100,8.33,rain,0,0,44.7,42.5,169.7,1008.2,6.6,12,219.1,19,8,,2020-12-30T07:09:20,2020-12-30T18:08:09,0.5,Rain,Clear conditions throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,MMMX,76675099999"
la paz mexico,2020-12-31,20.2,2.1,11.7,20.2,-0.2,11,0.2,50.4,0,0,0,,0,0,54,33.5,186.8,1007.5,28.5,13.7,235.2,20.3,8,,2020-12-31T07:09:41,2020-12-31T18:08:46,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2021-01-01,23.9,-1,12.8,23.9,-1,12.7,-3.3,42.6,0,0,0,,0,0,,33.5,163.7,1011.6,7.8,13.6,241.8,20.9,9,,2021-01-01T07:10:01,2021-01-01T18:09:22,0.53,Clear,Clear conditions throughout the day.,clear-day,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-02,23.3,-5,11.4,23.3,-8.5,10.8,-4.2,40.4,0,0,0,,0,0,44.6,24,125.4,1015,1.8,12.7,242.3,20.9,9,,2021-01-02T07:10:20,2021-01-02T18:09:59,0.56,Clear,Clear conditions throughout the day.,clear-day,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMTO,MMMX,76675099999"
la paz mexico,2021-01-03,24.5,2.3,15.2,24.5,0.6,15.1,-0.3,37.2,0,0,0,,0,0,25.2,16.9,197.4,1013.6,4.9,14.7,238.4,20.8,8,,2021-01-03T07:10:38,2021-01-03T18:10:37,0.6,Clear,Clear conditions throughout the day.,clear-day,"76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2021-01-04,22.2,-1,12.9,22.2,-1,12.8,-1.3,43.4,0,0,0,,0,0,14.4,16.6,341.7,1013.7,5.9,12.1,235.6,20.2,8,,2021-01-04T07:10:54,2021-01-04T18:11:15,0.65,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76685099999,MMMX,76675099999"
la paz mexico,2021-01-05,22.3,5.1,14.3,22.3,5.1,14.3,-0.1,39.4,0,0,0,,0,0,25.2,25.9,128.1,1013.6,15.1,12.8,232.5,20.1,8,,2021-01-05T07:11:10,2021-01-05T18:11:53,0.7,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-06,22.7,0,12.2,22.7,0,12.1,2.4,55.5,0,0,0,,0,0,18,22.3,303.5,1012.7,48.1,10,223.8,19.4,8,,2021-01-06T07:11:24,2021-01-06T18:12:31,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-07,24,2.1,13,24,2.1,13,4.4,58.1,0,0,0,,0,0,,18.5,105.2,1013.8,73.8,9.7,162.8,14.2,6,,2021-01-07T07:11:38,2021-01-07T18:13:10,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2021-01-08,22.1,3,13.8,22.1,2.2,13.7,3.3,52.4,0.286,100,4.17,rain,0,0,14.4,21.8,146,1014.5,54.6,11.4,223.3,19.4,8,,2021-01-08T07:11:50,2021-01-08T18:13:48,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,76683099999,76685099999,MMTO,MMMX,76675099999"
la paz mexico,2021-01-09,21.1,5.1,14.1,21.1,5.1,14,4.1,53.2,0.3,100,8.33,rain,0,0,39.6,25.9,199.7,1011.9,68.4,12.3,219.8,18.9,8,,2021-01-09T07:12:00,2021-01-09T18:14:27,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,76680099999,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-10,20.8,3,13.7,20.8,1.6,13.6,4,56.1,0.049,100,4.17,rain,0,0,39.6,22.5,187.6,1011.4,62.4,13.9,211,18.2,8,,2021-01-10T07:12:10,2021-01-10T18:15:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76675399999,MMPB,76679399999,MMCB,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-11,24,6,13.6,24,3,13.4,5.4,59.1,0.511,100,8.33,rain,0,0,43.2,31.7,158.1,1013.1,81.5,12.9,88.4,7.6,3,,2021-01-11T07:12:18,2021-01-11T18:15:45,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2021-01-12,21.8,2.1,12.8,21.8,2.1,12.5,4.6,62,0,0,0,,0,0,,18.1,148.7,1014.6,62,12.5,234.7,20.2,8,,2021-01-12T07:12:26,2021-01-12T18:16:24,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMTO,76675099999,MMMX"
la paz mexico,2021-01-13,26,5.1,14.4,26,5.1,14.3,4.6,54.1,0,0,0,,0,0,18,15.1,97.1,1014.4,76.3,13.4,215.1,18.7,8,,2021-01-13T07:12:32,2021-01-13T18:17:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2021-01-14,26,7.1,15.2,26,7.1,15.2,4.8,52.1,0,0,0,,0,0,25.2,21.9,11.9,1011.8,85.5,12.6,163.7,14,6,,2021-01-14T07:12:36,2021-01-14T18:17:43,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMTO,76675099999,MMMX"
la paz mexico,2021-01-15,22.1,7.3,15.6,22.1,7.3,15.6,3.5,46.4,0,0,0,,0,0,25.2,14.8,42.7,1011.2,87.1,11.9,225.4,19.5,8,,2021-01-15T07:12:40,2021-01-15T18:18:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-16,24,4,13.7,24,1.6,13.5,5.3,60,0.3,100,8.33,rain,0,0,37.1,24.7,157,1011.6,68.1,12.7,162.5,13.8,6,,2021-01-16T07:12:42,2021-01-16T18:19:01,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,MMMX,76675099999"
la paz mexico,2021-01-17,20.1,10.9,14.1,20.1,10.9,14.1,7,64.2,1.634,100,12.5,rain,0,0,37.8,20.2,120.1,1011.8,90.1,16.6,92.1,7.9,4,,2021-01-17T07:12:43,2021-01-17T18:19:40,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2021-01-18,23.3,2,12.2,23.3,2,12.1,4.2,63.2,0,0,0,,0,0,,27.7,139.5,1014.4,47.3,11.6,229.6,19.8,8,,2021-01-18T07:12:42,2021-01-18T18:20:18,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-19,25,7.3,16.5,25,7.3,16.4,5.5,51.6,0,0,0,,0,0,,17.4,74.5,1012.7,53.8,12.3,183.7,15.9,8,,2021-01-19T07:12:40,2021-01-19T18:20:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMMX,76685099999,76675099999,MMTO"
la paz mexico,2021-01-20,27,6,15.2,26.5,5,15,6.4,58.5,0.03,100,4.17,rain,0,0,32.4,24.1,104.6,1014.4,59.8,11.6,194.3,16.8,7,,2021-01-20T07:12:37,2021-01-20T18:21:35,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMTO,MMMX,76675099999"
la paz mexico,2021-01-21,26.3,3,15.9,26.3,3,15.7,4,52.1,0,0,0,,0,0,,18.4,116.3,1013.2,12.3,15.1,254.7,22,9,,2021-01-21T07:12:33,2021-01-21T18:22:13,0.28,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMMX,76675099999,MMTO,76685099999"
la paz mexico,2021-01-22,25.7,5,16.5,25.7,5,16.5,1.6,40.7,0,0,0,,0,0,32.4,20,115.1,1010.9,22.5,12.4,244.5,21.1,9,,2021-01-22T07:12:27,2021-01-22T18:22:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,76675099999"
la paz mexico,2021-01-23,25,4.1,16.8,25,4.1,16.7,3.9,46.1,0,0,0,,0,0,28.8,15.8,115.4,1009.7,65.8,11.9,236.9,20.4,8,,2021-01-23T07:12:21,2021-01-23T18:23:29,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMMX,MMTO,76685099999,76675099999"
la paz mexico,2021-01-24,25.4,4,15.2,25.4,4,15.2,3,48.3,0,0,0,,0,0,32.4,18.6,124,1009.5,78,11.3,172.8,14.9,7,,2021-01-24T07:12:12,2021-01-24T18:24:06,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,MMPB,76679399999,76680099999,MMCB,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-25,26.2,6.1,16.3,26.2,5.1,16.2,3.1,45.3,0,0,0,,0,0,43.2,26.8,141.6,1008.4,18.4,14.1,253.8,22,9,,2021-01-25T07:12:03,2021-01-25T18:24:43,0.44,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,MMMX,MMTO,76685099999,76675099999"
la paz mexico,2021-01-26,26,1.1,15.4,26,-1.4,15.3,3.3,49.4,0,0,0,,0,0,,25.9,152.6,1007.6,27.9,10.5,255.1,22,9,,2021-01-26T07:11:52,2021-01-26T18:25:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,MMTO,76675099999,MMMX"
la paz mexico,2021-01-27,28.7,7.5,16.6,27.1,7.5,16.5,4.1,47.6,0,0,0,,0,0,28.8,32.3,39.8,1011.9,59,8.7,255,22,9,,2021-01-27T07:11:40,2021-01-27T18:25:56,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,MMPB,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2021-01-28,22.7,6.1,14.3,22.7,5.8,14,4.8,55.3,0.1,100,4.17,rain,0,0,25.2,25.9,324.2,1014.7,73.4,13.9,233.4,20.2,8,,2021-01-28T07:11:27,2021-01-28T18:26:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-29,24,2,13.5,24,2,13.1,3.8,57.2,0,0,0,,0,0,25.2,21.9,81.4,1015.1,62,11.6,255.3,22.2,9,,2021-01-29T07:11:13,2021-01-29T18:27:07,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,MMMX,76675099999,MMTO,76685099999"
la paz mexico,2021-01-30,27.2,4,16.4,26.1,3.9,16.2,3.6,47.6,0,0,0,,0,0,,22.3,34.5,1011.2,53.9,10.7,243.2,21.1,9,,2021-01-30T07:10:57,2021-01-30T18:27:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2021-01-31,30,8.8,16.8,28.4,6.9,16.5,0.9,39.3,0,0,0,,0,0,28.8,28.5,21.1,1010.6,0.3,12.1,265.2,23,9,,2021-01-31T07:10:40,2021-01-31T18:28:17,0.54,Clear,Clear conditions throughout the day.,clear-day,"76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX,MMTO"
la paz mexico,2021-02-01,27.9,8.6,14.4,26.7,6,13.9,5.3,58,0.5,100,20.83,rain,0,0,29.5,25,2.9,1014.7,47.4,12,262.6,22.7,9,,2021-02-01T07:10:22,2021-02-01T18:28:51,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2021-02-02,27,3.4,12.3,26.2,0.7,11.3,-2.7,48.3,0,0,0,,0,0,,29.5,41.4,1015.7,15.1,10.7,271.3,23.5,9,,2021-02-02T07:10:03,2021-02-02T18:29:25,0.63,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMMX,MMTO,76685099999,76675099999"
la paz mexico,2021-02-03,26,-1.9,14.4,26,-1.9,14,-5.9,29.5,0,0,0,,0,0,,14.4,19,1012,1.3,13.9,273.7,23.5,9,,2021-02-03T07:09:42,2021-02-03T18:29:58,0.68,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,76685099999,76675099999,MMTO"
la paz mexico,2021-02-04,25.3,1.1,15.9,25.3,-0.6,15.7,-3,32,0,0,0,,0,0,25.2,14.1,39.6,1011.2,9.9,12.6,272.5,23.5,9,,2021-02-04T07:09:21,2021-02-04T18:30:31,0.74,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,76683099999,MMMX,76685099999,76675099999,MMTO"
